replicate,k,subsample_size,ari_vs_primary_on_sample,nmi_vs_primary_on_sample,exact_label_match_fraction_after_permutation,permutation_mapping
789,5,632,0.6411978979414501,0.6908654711098571,0.8164556962025317,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2, ""4"": 4}"
789,6,632,0.8840344720969449,0.8713910988622349,0.9462025316455697,"{""0"": 0, ""1"": 3, ""2"": 5, ""3"": 1, ""4"": 4, ""5"": 2}"
790,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
790,3,632,0.9610851370035496,0.938540945059992,0.9873417721518988,"{""0"": 1, ""1"": 2, ""2"": 0}"
790,4,632,0.9165744180662974,0.9004287241673928,0.9699367088607594,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3}"
790,5,632,0.6575285258968414,0.6967052924370769,0.8227848101265823,"{""0"": 0, ""1"": 1, ""2"": 2, ""3"": 4, ""4"": 3}"
790,6,632,0.8647606444431849,0.8744511338770102,0.9462025316455697,"{""0"": 2, ""1"": 4, ""2"": 3, ""3"": 1, ""4"": 0, ""5"": 5}"
791,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
791,3,632,0.9738477152813149,0.958690599141263,0.9920886075949367,"{""0"": 1, ""1"": 0, ""2"": 2}"
791,4,632,0.9686261928228488,0.9573930245266932,0.9889240506329114,"{""0"": 2, ""1"": 0, ""2"": 1, ""3"": 3}"
791,5,632,0.6257496988364862,0.6804986306402943,0.8069620253164557,"{""0"": 4, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 2}"
791,6,632,0.7968029600490028,0.8136644831862325,0.9066455696202531,"{""0"": 5, ""1"": 0, ""2"": 4, ""3"": 3, ""4"": 2, ""5"": 1}"
792,2,632,0.9873616124373602,0.9722185821678141,0.9968354430379747,"{""0"": 1, ""1"": 0}"
792,3,632,0.7786899402232542,0.779448838954501,0.930379746835443,"{""0"": 2, ""1"": 0, ""2"": 1}"
792,4,632,0.969025557016766,0.9590679031704981,0.9889240506329114,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 3}"
792,5,632,0.6450459332539846,0.6900766608615878,0.8132911392405063,"{""0"": 3, ""1"": 4, ""2"": 1, ""3"": 2, ""4"": 0}"
792,6,632,0.7454056205146071,0.7912511307887503,0.879746835443038,"{""0"": 4, ""1"": 1, ""2"": 3, ""3"": 5, ""4"": 2, ""5"": 0}"
793,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
793,3,632,0.9943738862973415,0.9898689358437329,0.9984177215189873,"{""0"": 2, ""1"": 1, ""2"": 0}"
793,4,632,0.9906153358719717,0.9871685130507954,0.9968354430379747,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3}"
793,5,632,0.632539091887849,0.6817195625505559,0.8132911392405063,"{""0"": 0, ""1"": 4, ""2"": 1, ""3"": 2, ""4"": 3}"
793,6,632,0.9380532129652931,0.926078049348242,0.9699367088607594,"{""0"": 3, ""1"": 1, ""2"": 5, ""3"": 4, ""4"": 0, ""5"": 2}"
794,2,632,0.9873616976050853,0.9690668394101866,0.9968354430379747,"{""0"": 1, ""1"": 0}"
794,3,632,0.9795731200465864,0.9651234459156218,0.9936708860759493,"{""0"": 0, ""1"": 1, ""2"": 2}"
794,4,632,0.9519181674005437,0.9356098710285325,0.9825949367088608,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2}"
794,5,632,0.6407401629081781,0.6883381948827748,0.8180379746835443,"{""0"": 3, ""1"": 2, ""2"": 4, ""3"": 0, ""4"": 1}"
794,6,632,0.8781979293443419,0.8708240826600966,0.9462025316455697,"{""0"": 0, ""1"": 2, ""2"": 4, ""3"": 5, ""4"": 1, ""5"": 3}"
795,2,632,0.9936708858097872,0.984560085537352,0.9984177215189873,"{""0"": 0, ""1"": 1}"
795,3,632,0.9667668992710408,0.9560365390096301,0.990506329113924,"{""0"": 1, ""1"": 2, ""2"": 0}"
795,4,632,0.9552046125055751,0.9426671257218752,0.9841772151898734,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 2}"
795,5,632,0.9466975448597093,0.9377198510728905,0.9794303797468354,"{""0"": 2, ""1"": 4, ""2"": 0, ""3"": 3, ""4"": 1}"
795,6,632,0.4848091085089194,0.6083871513408206,0.6518987341772152,"{""0"": 2, ""1"": 0, ""2"": 4, ""3"": 3, ""4"": 1, ""5"": 5}"
796,2,632,0.9873618258027198,0.9723067325471408,0.9968354430379747,"{""0"": 1, ""1"": 0}"
796,3,632,0.9753685242522506,0.9561239528812403,0.9920886075949367,"{""0"": 1, ""1"": 2, ""2"": 0}"
796,4,632,0.948172207174066,0.9290767612534916,0.9810126582278481,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2}"
796,5,632,0.6232526042368998,0.6847462068068104,0.7990506329113924,"{""0"": 4, ""1"": 0, ""2"": 1, ""3"": 3, ""4"": 2}"
796,6,632,0.49455876272094823,0.6232567516415347,0.6487341772151899,"{""0"": 2, ""1"": 3, ""2"": 0, ""3"": 1, ""4"": 5, ""5"": 4}"
797,2,632,0.9936708818950358,0.9845542661058769,0.9984177215189873,"{""0"": 1, ""1"": 0}"
797,3,632,0.7821588652831472,0.7795753056704506,0.9287974683544303,"{""0"": 2, ""1"": 1, ""2"": 0}"
797,4,632,0.9106306804117074,0.9070587968249647,0.9683544303797469,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2}"
797,5,632,0.6010630366676335,0.6646860800592573,0.7895569620253164,"{""0"": 2, ""1"": 1, ""2"": 4, ""3"": 0, ""4"": 3}"
797,6,632,0.8923865181635747,0.9038483356418607,0.9493670886075949,"{""0"": 5, ""1"": 2, ""2"": 4, ""3"": 0, ""4"": 1, ""5"": 3}"
798,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
798,3,632,0.9902960769594485,0.9804457574478639,0.9968354430379747,"{""0"": 0, ""1"": 1, ""2"": 2}"
798,4,632,0.960983524130856,0.9518732080616583,0.9857594936708861,"{""0"": 2, ""1"": 0, ""2"": 1, ""3"": 3}"
798,5,632,0.7664986992581213,0.7928802569904019,0.8955696202531646,"{""0"": 0, ""1"": 2, ""2"": 3, ""3"": 4, ""4"": 1}"
798,6,632,0.5044907479757569,0.6215451081067211,0.6566455696202531,"{""0"": 4, ""1"": 3, ""2"": 0, ""3"": 5, ""4"": 2, ""5"": 1}"
799,2,632,0.9314830881490326,0.8787208238370172,0.9825949367088608,"{""0"": 0, ""1"": 1}"
799,3,632,0.995892485133776,0.9905296779917024,0.9984177215189873,"{""0"": 0, ""1"": 1, ""2"": 2}"
799,4,632,0.9541430373922638,0.9427339408773944,0.9841772151898734,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 0}"
799,5,632,0.8482034822158268,0.8503496611475875,0.9382911392405063,"{""0"": 4, ""1"": 2, ""2"": 3, ""3"": 1, ""4"": 0}"
799,6,632,0.8966847428576469,0.8817671054974633,0.9541139240506329,"{""0"": 0, ""1"": 4, ""2"": 5, ""3"": 2, ""4"": 1, ""5"": 3}"
800,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
800,3,632,0.7812087108880518,0.7782894023270444,0.930379746835443,"{""0"": 2, ""1"": 1, ""2"": 0}"
800,4,632,0.9871706106430378,0.9803233449594503,0.995253164556962,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 0}"
800,5,632,0.49552738297564325,0.6093370777891759,0.7373417721518988,"{""0"": 2, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 4}"
800,6,632,0.8807150381697859,0.8772639122087483,0.944620253164557,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 4, ""4"": 1, ""5"": 5}"
801,2,632,0.98736088211015,0.9721381587970688,0.9968354430379747,"{""0"": 1, ""1"": 0}"
801,3,632,0.9760460950592793,0.9550366516123528,0.9920886075949367,"{""0"": 1, ""1"": 2, ""2"": 0}"
801,4,632,0.9809077679737501,0.9747981405885436,0.9936708860759493,"{""0"": 2, ""1"": 1, ""2"": 3, ""3"": 0}"
801,5,632,0.6648400468107706,0.7101271834710854,0.8259493670886076,"{""0"": 2, ""1"": 4, ""2"": 0, ""3"": 3, ""4"": 1}"
801,6,632,0.8137315755030892,0.8281157461786998,0.9098101265822784,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 0, ""4"": 5, ""5"": 4}"
802,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
802,3,632,0.9885549585725399,0.9738106089185801,0.995253164556962,"{""0"": 2, ""1"": 1, ""2"": 0}"
802,4,632,0.9610018859113465,0.9437360486389192,0.9857594936708861,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 2}"
802,5,632,0.761857054478071,0.791605240050016,0.8971518987341772,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 3, ""4"": 4}"
802,6,632,0.48299897104065825,0.5748168353277837,0.6408227848101266,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 4, ""4"": 5, ""5"": 1}"
803,2,632,0.16771470057853682,0.2411923760933472,0.7056962025316456,"{""0"": 1, ""1"": 0}"
803,3,632,0.9698375532288969,0.9493299636542798,0.990506329113924,"{""0"": 0, ""1"": 2, ""2"": 1}"
803,4,632,0.9632670841813422,0.9439044917442982,0.9857594936708861,"{""0"": 1, ""1"": 0, ""2"": 3, ""3"": 2}"
803,5,632,0.9424019962253932,0.9303902220295442,0.9778481012658228,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 4, ""4"": 3}"
803,6,632,0.5436437315102596,0.6535044697976988,0.6882911392405063,"{""0"": 3, ""1"": 1, ""2"": 4, ""3"": 0, ""4"": 5, ""5"": 2}"
804,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
804,3,632,0.9790040525984528,0.9648964584504036,0.9936708860759493,"{""0"": 1, ""1"": 2, ""2"": 0}"
804,4,632,0.9419734495882738,0.9274118069095243,0.9794303797468354,"{""0"": 2, ""1"": 1, ""2"": 3, ""3"": 0}"
804,5,632,0.7766639273029583,0.8096104230914968,0.9050632911392406,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 4, ""4"": 1}"
804,6,632,0.4595083014596315,0.5937479641104966,0.6661392405063291,"{""0"": 4, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 2, ""5"": 5}"
805,2,632,0.157106473725009,0.21721487363603828,0.6993670886075949,"{""0"": 0, ""1"": 1}"
805,3,632,0.8227915459747532,0.8351999818983266,0.9462025316455697,"{""0"": 1, ""1"": 2, ""2"": 0}"
805,4,632,0.9875998244460724,0.9805675801939101,0.995253164556962,"{""0"": 0, ""1"": 2, ""2"": 3, ""3"": 1}"
805,5,632,0.6090430044722381,0.6726343922642372,0.7927215189873418,"{""0"": 4, ""1"": 1, ""2"": 3, ""3"": 2, ""4"": 0}"
805,6,632,0.8324712488253908,0.8384294575963303,0.9287974683544303,"{""0"": 1, ""1"": 0, ""2"": 4, ""3"": 5, ""4"": 2, ""5"": 3}"
806,2,632,0.9685543014644238,0.9410188595172887,0.9920886075949367,"{""0"": 1, ""1"": 0}"
806,3,632,0.9647923823639827,0.9401676453004074,0.9873417721518988,"{""0"": 1, ""1"": 0, ""2"": 2}"
806,4,632,0.94857711842734,0.9254602699525624,0.9810126582278481,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 0}"
806,5,632,0.6490330647400148,0.6934241449133374,0.8164556962025317,"{""0"": 4, ""1"": 2, ""2"": 0, ""3"": 3, ""4"": 1}"
806,6,632,0.9337214115582771,0.9302458318482103,0.9715189873417721,"{""0"": 5, ""1"": 4, ""2"": 0, ""3"": 3, ""4"": 2, ""5"": 1}"
807,2,632,0.9936708814671382,0.9845711065944318,0.9984177215189873,"{""0"": 1, ""1"": 0}"
807,3,632,0.9700734916119673,0.9516629629816376,0.990506329113924,"{""0"": 1, ""1"": 2, ""2"": 0}"
807,4,632,0.9516016050736329,0.9373650898455584,0.9825949367088608,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 0}"
807,5,632,0.6476095870297248,0.7020409824249737,0.8069620253164557,"{""0"": 4, ""1"": 2, ""2"": 1, ""3"": 0, ""4"": 3}"
807,6,632,0.9271610328039473,0.9282801820625612,0.9715189873417721,"{""0"": 2, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 3, ""5"": 5}"
808,2,632,0.968553164912675,0.9351955083796442,0.9920886075949367,"{""0"": 0, ""1"": 1}"
808,3,632,0.795810211593717,0.7943439149071214,0.935126582278481,"{""0"": 1, ""1"": 0, ""2"": 2}"
808,4,632,0.9276702412652521,0.9172317267568595,0.9746835443037974,"{""0"": 1, ""1"": 0, ""2"": 3, ""3"": 2}"
808,5,632,0.6127667388499978,0.690159205603862,0.819620253164557,"{""0"": 2, ""1"": 4, ""2"": 3, ""3"": 1, ""4"": 0}"
808,6,632,0.6314582681253494,0.7195403621974733,0.745253164556962,"{""0"": 3, ""1"": 1, ""2"": 5, ""3"": 0, ""4"": 4, ""5"": 2}"
809,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
809,3,632,0.9927228283742381,0.9834011446571157,0.9968354430379747,"{""0"": 2, ""1"": 1, ""2"": 0}"
809,4,632,0.8793582917838348,0.8826202661913622,0.9572784810126582,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2}"
809,5,632,0.8708791940759091,0.8728025803946498,0.9493670886075949,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 2, ""4"": 4}"
809,6,632,0.7089203818862876,0.7635002227838249,0.8575949367088608,"{""0"": 0, ""1"": 4, ""2"": 1, ""3"": 2, ""4"": 5, ""5"": 3}"
810,2,632,0.9936706138160126,0.9844965643722311,0.9984177215189873,"{""0"": 1, ""1"": 0}"
810,3,632,0.9725170966077168,0.9517426783619394,0.990506329113924,"{""0"": 2, ""1"": 0, ""2"": 1}"
810,4,632,0.9598758360684758,0.9409320650735272,0.9857594936708861,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 0}"
810,5,632,0.8325120444093411,0.8529363013707667,0.9319620253164557,"{""0"": 2, ""1"": 4, ""2"": 1, ""3"": 3, ""4"": 0}"
810,6,632,0.5028003533187473,0.63687727590456,0.6661392405063291,"{""0"": 0, ""1"": 4, ""2"": 5, ""3"": 3, ""4"": 1, ""5"": 2}"
811,2,632,0.9936708844547795,0.9845572768755257,0.9984177215189873,"{""0"": 1, ""1"": 0}"
811,3,632,0.7966515450117825,0.8044452851690784,0.9367088607594937,"{""0"": 2, ""1"": 1, ""2"": 0}"
811,4,632,0.9635091806224713,0.9423777117020241,0.9857594936708861,"{""0"": 1, ""1"": 3, ""2"": 0, ""3"": 2}"
811,5,632,0.7240757951206936,0.7616942823844847,0.875,"{""0"": 1, ""1"": 2, ""2"": 0, ""3"": 3, ""4"": 4}"
811,6,632,0.5014621842185847,0.6211216729318885,0.6661392405063291,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 5, ""4"": 1, ""5"": 4}"
812,2,632,0.9936708857461121,0.9845650976704768,0.9984177215189873,"{""0"": 1, ""1"": 0}"
812,3,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0, ""2"": 2}"
812,4,632,0.9767778653065485,0.969536228067286,0.9920886075949367,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3}"
812,5,632,0.8151624854281391,0.8301849875259192,0.9208860759493671,"{""0"": 0, ""1"": 2, ""2"": 4, ""3"": 3, ""4"": 1}"
812,6,632,0.7786890394917763,0.7975386071232738,0.9018987341772152,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 4, ""4"": 5, ""5"": 2}"
813,2,632,0.9873618308988348,0.9691247229848707,0.9968354430379747,"{""0"": 0, ""1"": 1}"
813,3,632,0.960132262867429,0.9252194509103667,0.9841772151898734,"{""0"": 2, ""1"": 0, ""2"": 1}"
813,4,632,0.924563798066442,0.9013586920134068,0.9715189873417721,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 0}"
813,5,632,0.851792032096317,0.8593700720705704,0.9414556962025317,"{""0"": 1, ""1"": 4, ""2"": 3, ""3"": 0, ""4"": 2}"
813,6,632,0.7583724938637191,0.7957220860601967,0.8955696202531646,"{""0"": 3, ""1"": 5, ""2"": 1, ""3"": 4, ""4"": 2, ""5"": 0}"
814,2,632,0.9561174272961662,0.9229902267140723,0.9889240506329114,"{""0"": 0, ""1"": 1}"
814,3,632,0.9347199322591282,0.9064238529315677,0.9794303797468354,"{""0"": 1, ""1"": 0, ""2"": 2}"
814,4,632,0.9309160247021685,0.911265359354973,0.9746835443037974,"{""0"": 1, ""1"": 0, ""2"": 3, ""3"": 2}"
814,5,632,0.6053058150355787,0.6760168057232767,0.7737341772151899,"{""0"": 2, ""1"": 4, ""2"": 0, ""3"": 3, ""4"": 1}"
814,6,632,0.6776913387070791,0.7333924141599305,0.8481012658227848,"{""0"": 5, ""1"": 2, ""2"": 1, ""3"": 3, ""4"": 4, ""5"": 0}"
815,2,632,0.9437601645080868,0.9062920852570365,0.9857594936708861,"{""0"": 1, ""1"": 0}"
815,3,632,0.9887424411869163,0.9769273250970957,0.995253164556962,"{""0"": 0, ""1"": 2, ""2"": 1}"
815,4,632,0.9461452751440242,0.9349296817684878,0.9810126582278481,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 0}"
815,5,632,0.9129680646137737,0.9006448724261655,0.9651898734177216,"{""0"": 1, ""1"": 4, ""2"": 2, ""3"": 3, ""4"": 0}"
815,6,632,0.6357506835542319,0.7005419859419156,0.7943037974683544,"{""0"": 1, ""1"": 4, ""2"": 5, ""3"": 2, ""4"": 0, ""5"": 3}"
816,2,632,0.9314829971578441,0.8787657920074522,0.9825949367088608,"{""0"": 0, ""1"": 1}"
816,3,632,0.9682755651188512,0.9522481764241195,0.990506329113924,"{""0"": 0, ""1"": 1, ""2"": 2}"
816,4,632,0.9413292380098259,0.9221430905856577,0.9794303797468354,"{""0"": 2, ""1"": 1, ""2"": 3, ""3"": 0}"
816,5,632,0.6215893190938548,0.6826807943129121,0.805379746835443,"{""0"": 4, ""1"": 2, ""2"": 0, ""3"": 3, ""4"": 1}"
816,6,632,0.8402264628897779,0.8354503025375183,0.930379746835443,"{""0"": 1, ""1"": 3, ""2"": 5, ""3"": 0, ""4"": 2, ""5"": 4}"
817,2,632,0.9873617816565615,0.9722569607566607,0.9968354430379747,"{""0"": 0, ""1"": 1}"
817,3,632,0.9684636211001407,0.9431132898424708,0.9889240506329114,"{""0"": 1, ""1"": 0, ""2"": 2}"
817,4,632,0.9190715119950967,0.9096833384168141,0.9715189873417721,"{""0"": 0, ""1"": 2, ""2"": 3, ""3"": 1}"
817,5,632,0.6254088916792981,0.7065134096956482,0.8275316455696202,"{""0"": 2, ""1"": 0, ""2"": 3, ""3"": 1, ""4"": 4}"
817,6,632,0.874798398541147,0.8680387666101,0.9462025316455697,"{""0"": 4, ""1"": 2, ""2"": 5, ""3"": 3, ""4"": 0, ""5"": 1}"
818,2,632,0.1573251013820477,0.23143204663734931,0.6993670886075949,"{""0"": 1, ""1"": 0}"
818,3,632,0.990642101246003,0.9805019836000448,0.9968354430379747,"{""0"": 0, ""1"": 2, ""2"": 1}"
818,4,632,0.9774107615419767,0.9680723716723818,0.9920886075949367,"{""0"": 0, ""1"": 3, ""2"": 1, ""3"": 2}"
818,5,632,0.6371162229528257,0.6888189492742601,0.7911392405063291,"{""0"": 2, ""1"": 3, ""2"": 4, ""3"": 0, ""4"": 1}"
818,6,632,0.7498416286948815,0.7863922132813692,0.8813291139240507,"{""0"": 4, ""1"": 2, ""2"": 5, ""3"": 1, ""4"": 3, ""5"": 0}"
819,2,632,0.15709526102886823,0.22304847440288048,0.6993670886075949,"{""0"": 0, ""1"": 1}"
819,3,632,1.0,1.0,1.0,"{""0"": 2, ""1"": 1, ""2"": 0}"
819,4,632,0.972873264461248,0.9608600161046669,0.990506329113924,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2}"
819,5,632,0.7909301640514704,0.8157843786469635,0.9129746835443038,"{""0"": 3, ""1"": 4, ""2"": 1, ""3"": 0, ""4"": 2}"
819,6,632,0.8498894968929174,0.8436963378531123,0.9256329113924051,"{""0"": 2, ""1"": 4, ""2"": 5, ""3"": 0, ""4"": 3, ""5"": 1}"
820,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
820,3,632,0.7798565973479936,0.7767823974502037,0.9287974683544303,"{""0"": 0, ""1"": 2, ""2"": 1}"
820,4,632,0.9549700178593221,0.9458982080712522,0.9841772151898734,"{""0"": 3, ""1"": 0, ""2"": 2, ""3"": 1}"
820,5,632,0.5857645697777208,0.6539815385466919,0.7800632911392406,"{""0"": 1, ""1"": 0, ""2"": 3, ""3"": 2, ""4"": 4}"
820,6,632,0.5953965002100677,0.69080414809577,0.7246835443037974,"{""0"": 0, ""1"": 4, ""2"": 5, ""3"": 1, ""4"": 2, ""5"": 3}"
821,2,632,0.9936708273299782,0.984531938410481,0.9984177215189873,"{""0"": 1, ""1"": 0}"
821,3,632,0.7779943567874874,0.7867063900240594,0.930379746835443,"{""0"": 2, ""1"": 0, ""2"": 1}"
821,4,632,0.9642825535592924,0.9519181833760774,0.9873417721518988,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 1}"
821,5,632,0.6633122791851733,0.7065763327927519,0.8322784810126582,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 4, ""4"": 0}"
821,6,632,0.7438594793698179,0.7743541157298945,0.8781645569620253,"{""0"": 2, ""1"": 0, ""2"": 4, ""3"": 3, ""4"": 1, ""5"": 5}"
822,2,632,1.0,1.0,1.0,"{""0"": 0, ""1"": 1}"
822,3,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0, ""2"": 2}"
822,4,632,0.9737251712359664,0.9626826337132286,0.990506329113924,"{""0"": 1, ""1"": 0, ""2"": 2, ""3"": 3}"
822,5,632,0.6927993478149413,0.732645661379804,0.8449367088607594,"{""0"": 0, ""1"": 2, ""2"": 1, ""3"": 3, ""4"": 4}"
822,6,632,0.9460294642493483,0.9468690369485974,0.9778481012658228,"{""0"": 4, ""1"": 0, ""2"": 1, ""3"": 5, ""4"": 3, ""5"": 2}"
823,2,632,0.9936708424670813,0.9845361690679575,0.9984177215189873,"{""0"": 1, ""1"": 0}"
823,3,632,0.9918057058961692,0.9831453402117817,0.9968354430379747,"{""0"": 2, ""1"": 0, ""2"": 1}"
823,4,632,0.9544175351032452,0.9474445074643761,0.9841772151898734,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2}"
823,5,632,0.6142980250173108,0.6649724116604523,0.7990506329113924,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2, ""4"": 4}"
823,6,632,0.8844027342900601,0.8699946940740271,0.9477848101265823,"{""0"": 5, ""1"": 2, ""2"": 1, ""3"": 3, ""4"": 4, ""5"": 0}"
824,2,632,0.9936706977332406,0.9845077047990085,0.9984177215189873,"{""0"": 1, ""1"": 0}"
824,3,632,0.8906933919146923,0.8701821292879467,0.9667721518987342,"{""0"": 1, ""1"": 0, ""2"": 2}"
824,4,632,0.9467716449275706,0.9297572822594409,0.9810126582278481,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2}"
824,5,632,0.9449924881382271,0.930531132085284,0.9778481012658228,"{""0"": 3, ""1"": 4, ""2"": 1, ""3"": 0, ""4"": 2}"
824,6,632,0.5116756241444768,0.6325464429623422,0.6708860759493671,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 5, ""4"": 0, ""5"": 4}"
825,2,632,0.9810727505207991,0.9611643510492339,0.995253164556962,"{""0"": 0, ""1"": 1}"
825,3,632,0.7772550251262781,0.77518848762981,0.9272151898734177,"{""0"": 2, ""1"": 1, ""2"": 0}"
825,4,632,0.9766593550388989,0.9732652871991845,0.9920886075949367,"{""0"": 2, ""1"": 3, ""2"": 1, ""3"": 0}"
825,5,632,0.8895326511872769,0.8860769822108955,0.9572784810126582,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2, ""4"": 4}"
825,6,632,0.5503963041039256,0.6434020928992316,0.7041139240506329,"{""0"": 4, ""1"": 0, ""2"": 5, ""3"": 1, ""4"": 2, ""5"": 3}"
826,2,632,0.9685550118055117,0.9411587507007546,0.9920886075949367,"{""0"": 0, ""1"": 1}"
826,3,632,0.9848273426500099,0.9674012336168426,0.9936708860759493,"{""0"": 0, ""1"": 2, ""2"": 1}"
826,4,632,0.9601292815272873,0.9448421034074905,0.9857594936708861,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2}"
826,5,632,0.8749887407672619,0.8779069317015298,0.9509493670886076,"{""0"": 2, ""1"": 1, ""2"": 0, ""3"": 3, ""4"": 4}"
826,6,632,0.9409329347164115,0.9334527737685112,0.9746835443037974,"{""0"": 4, ""1"": 5, ""2"": 2, ""3"": 3, ""4"": 1, ""5"": 0}"
827,2,632,0.9873618215750265,0.9722756528890932,0.9968354430379747,"{""0"": 0, ""1"": 1}"
827,3,632,0.9850330901331361,0.9725852278879014,0.995253164556962,"{""0"": 2, ""1"": 0, ""2"": 1}"
827,4,632,0.9681228053546657,0.9552245476120023,0.9889240506329114,"{""0"": 0, ""1"": 1, ""2"": 3, ""3"": 2}"
827,5,632,0.6028407932841199,0.6818410990918984,0.8117088607594937,"{""0"": 3, ""1"": 2, ""2"": 0, ""3"": 4, ""4"": 1}"
827,6,632,0.5878273178269108,0.6722988561261672,0.7183544303797469,"{""0"": 3, ""1"": 1, ""2"": 5, ""3"": 4, ""4"": 0, ""5"": 2}"
828,2,632,0.9873618279998477,0.9722811651523068,0.9968354430379747,"{""0"": 0, ""1"": 1}"
828,3,632,0.9647110428666594,0.9451014991707071,0.9889240506329114,"{""0"": 1, ""1"": 2, ""2"": 0}"
828,4,632,0.9502791123385642,0.9428196603111236,0.9825949367088608,"{""0"": 3, ""1"": 1, ""2"": 0, ""3"": 2}"
828,5,632,0.5659760736403617,0.6685318889492614,0.7927215189873418,"{""0"": 0, ""1"": 4, ""2"": 3, ""3"": 2, ""4"": 1}"
828,6,632,0.8195480190057463,0.8118646755572355,0.9208860759493671,"{""0"": 0, ""1"": 3, ""2"": 5, ""3"": 4, ""4"": 2, ""5"": 1}"
829,2,632,0.9810728161703913,0.9612476557567943,0.995253164556962,"{""0"": 1, ""1"": 0}"
829,3,632,0.9848964267334966,0.9704259282845069,0.995253164556962,"{""0"": 1, ""1"": 2, ""2"": 0}"
829,4,632,0.9490153545757523,0.9307855460839202,0.9810126582278481,"{""0"": 3, ""1"": 2, ""2"": 1, ""3"": 0}"
829,5,632,0.5936230451000741,0.6519431961666458,0.7658227848101266,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 4, ""4"": 0}"
829,6,632,0.9387337704518044,0.9244965855706105,0.9715189873417721,"{""0"": 0, ""1"": 2, ""2"": 5, ""3"": 1, ""4"": 4, ""5"": 3}"
830,2,632,0.147892420853457,0.21571451819697746,0.6930379746835443,"{""0"": 1, ""1"": 0}"
830,3,632,0.9381188910739162,0.9166494002705194,0.9810126582278481,"{""0"": 1, ""1"": 2, ""2"": 0}"
830,4,632,0.9334445824795755,0.9184107581695825,0.9762658227848101,"{""0"": 1, ""1"": 3, ""2"": 2, ""3"": 0}"
830,5,632,0.672906679833052,0.7093033982012412,0.8386075949367089,"{""0"": 4, ""1"": 1, ""2"": 3, ""3"": 2, ""4"": 0}"
830,6,632,0.5197480558822285,0.6344194403248739,0.6724683544303798,"{""0"": 4, ""1"": 5, ""2"": 3, ""3"": 1, ""4"": 0, ""5"": 2}"
831,2,632,1.0,1.0,1.0,"{""0"": 1, ""1"": 0}"
